depth,age,upstream distance,,,,,surface elevation,,,,,thinning function,,,,,past accumulation rate,,,,
[m],[yr],[km],,,,,[m.a.s.l.],,,,,,,,,,[m/yr],,,,
,,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread
782,6646.29083356242,137.801801688882,137.425232684683,157.565810408135,144.2642815939,13.3015288142351,2914.07654720144,2908.61402802431,2926.38183355829,2916.35746959468,10.0243639636116,0.326706701593503,0.366327219639677,0.358208922934151,0.35041428138911,0.0237075797956071,0.162231409689546,0.172374961210894,0.170194514754531,0.168266961884991,0.00603555219544447
783,6655.67014819274,137.899852954438,137.536872114225,157.674080043698,144.370268370787,13.303811672911,2914.23691401486,2908.87016846696,2926.58968015764,2916.56558754649,10.0240926111553,0.326248285674371,0.366473878537902,0.358216585799708,0.35031291667066,0.0240646309962895,0.165875147481228,0.176407351162678,0.174137664680464,0.172140054441457,0.00626490696022886
784,6664.22448776382,137.997904219993,137.648511543767,157.78234967926,144.476255147673,13.306094531587,2914.39728082829,2909.1263089096,2926.797526757,2916.7737054983,10.0238212586982,0.325789869755238,0.366620537436126,0.358224248665265,0.35021155195221,0.0244216821969719,0.161753102187142,0.172180480326341,0.169927860107333,0.167953814206939,0.00620071201979659
785,6674.10479490022,138.095955485549,137.760150973308,157.890029792245,144.582045417034,13.3079843752112,2914.55764764172,2909.38244935225,2927.00431254395,2916.98146984597,10.0228426979772,0.325331453836105,0.366767196334351,0.358231911530822,0.350110187233759,0.0247787333976543,0.156589262383034,0.16683571884665,0.164616863778374,0.162680615002686,0.0060913526196521
786,6683.18907482686,138.194006751104,137.87179040285,157.996962616022,144.687586589992,13.3093760260296,2914.71801445515,2909.6385897949,2927.20975362642,2917.18878595882,10.0209676675956,0.324873037916972,0.366913855232575,0.358239574396379,0.350008822515309,0.0251357845983368,0.167179668683466,0.178281427848621,0.175871707474258,0.173777601335448,0.00659793265198255
787,6691.83550010037,138.29205801666,137.983429832392,158.103895439798,144.79312776295,13.3107676768481,2914.87838126857,2909.89473023754,2927.41519470888,2917.39610207167,10.019092637215,0.324414621997839,0.3670605141308,0.358247237261937,0.349907457796859,0.0254928357990192,0.18647716047146,0.199041528864128,0.196308064819818,0.193942251385135,0.00746509091367527
788,6699.17183991483,138.390109282215,138.095069261933,158.210828263574,144.898668935908,13.3121593276665,2915.038748082,2910.15087068019,2927.62063579135,2917.60341818451,10.0172176068334,0.323956206078707,0.367207173029024,0.358254900127494,0.349806093078408,0.0258498869997016,0.178384884632187,0.190577372316655,0.187918839129297,0.185627032026046,0.00724214739385904
789,6708.70616127887,138.488160547771,138.206708691475,158.31776108735,145.004210108865,13.3135509784849,2915.19911489543,2910.40701112284,2927.82607687381,2917.81073429736,10.0153425764522,0.323497790159574,0.367353831927249,0.358262562993051,0.349704728359958,0.026206938200384,0.16439045722951,0.17578626601221,0.173295963706162,0.171157562315961,0.0067671050864504
790,6717.21413636706,138.58990268007,138.318119591152,158.424693911126,145.110905394116,13.3137885170102,2915.42085727794,2910.65445692974,2928.03151795628,2918.03561072132,9.99590723495809,0.323039374240441,0.367500490825473,0.358270225858608,0.349603363641507,0.0265639894010664,0.180173264544085,0.192838419859155,0.190064745046461,0.1876921431499,0.00751887860581492
791,6725.12530149051,138.697330969617,138.429219396328,158.531626734903,145.219392366949,13.3122343679534,2915.73715499428,2910.89006685085,2928.23695903874,2918.28806029462,9.94889874411904,0.322387788716116,0.367795874174832,0.357957628619733,0.349380430503561,0.0269926417874444,0.178995561604596,0.191851924646302,0.188912108788306,0.186586531679735,0.00759097007513852
792,6733.73296646898,138.804759259165,138.540319201503,158.638559558679,145.327879339782,13.3106802188965,2916.05345271061,2911.12567677197,2928.44240012121,2918.54050986793,9.90189025328012,0.321736203191791,0.368091257524191,0.357645031380859,0.349157497365614,0.0274212941738223,0.185033175491146,0.198606690662946,0.195376871473248,0.193005579209113,0.00797240371796733
793,6741.14987394353,138.912187548712,138.651419006679,158.745492382455,145.436366312615,13.3091260698396,2916.36975042695,2911.36128669308,2928.64784120367,2918.79295944123,9.85488176244087,0.321084617667467,0.36838664087355,0.357332434141984,0.348934564227667,0.0278499465602003,0.191397713087787,0.205731638954382,0.202192950853343,0.19977410096517,0.00837638787738373
794,6749.14612401741,139.019615838259,138.762518811855,158.852425206231,145.544853285448,13.3075719207827,2916.68604814328,2911.5968966142,2928.85328228614,2919.04540901454,9.80787327160142,0.320433032143142,0.368682024222909,0.357019836903109,0.34871163108972,0.0282785989465781,0.170697484940193,0.183743179685029,0.18041049929579,0.178283721307004,0.00758623636681099
795,6758.49697622035,139.127044127807,138.87361861703,158.954029519701,145.651564088179,13.3024654315215,2917.00234585961,2911.83250653531,2928.97517428892,2919.27000889461,9.70516539430302,0.319781446618817,0.368977407572267,0.356707239664235,0.348488697951773,0.0287072513329561,0.163390482699628,0.176128777498442,0.172769296704325,0.170762852300799,0.00737236960117038
796,6767.16696890207,139.234472417354,138.984718422206,159.048879319597,145.756023386386,13.2928559332115,2917.31864357595,2912.06811645643,2928.99115800582,2919.45930601273,9.53185199309059,0.319129861094492,0.369272790921626,0.35639464242536,0.348265764813826,0.029135903719334,0.162936801008946,0.175890306837856,0.172370849667631,0.170399319171477,0.00746251816253191
797,6776.55335691693,139.341900706902,139.095818227381,159.143729119494,145.860482684592,13.2832464349013,2917.63494129228,2912.30372637754,2929.00714172273,2919.64860313085,9.35853859187775,0.318478275570167,0.369568174270985,0.356082045186486,0.348042831675879,0.029564556105712,0.17156289233885,0.185466268457712,0.181581888439196,0.179537016411919,0.00797412407306921
798,6784.40817333481,139.449328996449,139.206918032557,159.23857891939,145.964941982799,13.2736369365913,2917.95123900861,2912.53933629866,2929.02312543963,2919.83790024897,9.18522519066595,0.317826690045842,0.369863557620344,0.355769447947611,0.347819898537932,0.0299932084920899,0.170207172756318,0.18426293514883,0.180231735435724,0.178233947780291,0.00802677502397242
799,6793.94004792028,139.556757285997,139.318017837732,159.333428719286,146.069401281005,13.2640274382812,2918.26753672495,2912.77494621977,2929.03910915654,2920.02719736708,9.01191178945295,0.317175104521518,0.370158940969703,0.355456850708736,0.347596965399986,0.0304218608784679,0.144891206350012,0.157079824208379,0.153496818545798,0.151822616368063,0.00693141001805084
800,6804.69742217413,139.663962457336,139.42888524743,159.428278519183,146.173708741316,13.2545697778662,2918.57892259742,2913.04643520177,2929.05509287344,2920.22681689088,8.82827598256663,0.316523518997193,0.370454324319061,0.355144253469862,0.347374032262039,0.0308505132648458,0.144036081666329,0.156375109920744,0.152662474924746,0.15102455550394,0.00698847383761044
801,6814.31918483991,139.770823892285,139.539436300421,159.523128319079,146.277796170595,13.2453321484837,2918.88274127267,2913.36676584649,2929.07107659035,2920.44019456983,8.63088202051328,0.315849251428734,0.370074760246624,0.355046812946328,0.346990274873895,0.0311410234451611,0.173277639544499,0.18819380352412,0.183808730904318,0.181760057990979,0.00848241844648007
802,6821.82866596114,139.877685327234,139.649987353412,159.617978118975,146.381883599874,13.2360945191012,2919.18655994791,2913.68709649121,2929.08706030725,2920.65357224879,8.43348805846028,0.315174983860275,0.369695196174186,0.354949372422794,0.346606517485752,0.0314315336254764,0.18767274468257,0.203906093728178,0.19924481104523,0.196941216485326,0.00926847180275605
803,6829.90092964458,139.984546762183,139.760538406403,159.712827918871,146.485971029153,13.2268568897188,2919.49037862316,2914.00742713593,2929.10304402416,2920.86694992775,8.23609409640668,0.314500716291816,0.369315632101748,0.35485193189926,0.346222760097608,0.0317220438057918,0.155995554398864,0.169553656702228,0.165752400246487,0.163767203782526,0.00777164938366278
804,6841.01343677474,140.091408197132,139.871089459394,159.807677718768,146.590058458431,13.2176192603363,2919.79419729841,2914.32775778066,2929.11902774106,2921.08032760671,8.0387001343536,0.313826448723358,0.368936068029311,0.354754491375726,0.345839002709465,0.0320125539861071,0.156731056877903,0.170418083564705,0.166672536973636,0.164607225805415,0.00787616892751172
805,6849.00699600466,140.198269632081,139.981640512385,159.906808088513,146.695572744327,13.2112353441866,2920.09801597366,2914.64808842538,2929.20420128692,2921.31676856199,7.88743272493643,0.313152181154899,0.368556503956873,0.354657050852191,0.345455245321321,0.0323030641664224,0.170380034019614,0.185329574972981,0.18133793031389,0.179015846435495,0.00863581241588129
806,6858.18555268853,140.30513106703,140.092191565377,160.011364584039,146.802895738815,13.208468845224,2920.40183464891,2914.9684190701,2929.37708107936,2921.58244493279,7.794636146568,0.31247791358644,0.368176939884435,0.354559610328657,0.345071487933178,0.0325935743467377,0.157778206263816,0.171687309958657,0.168065096788138,0.165843537670204,0.00806533140638755
807,6867.44460518284,140.411992501979,140.202742618368,160.115921079566,146.910218733304,13.2057023462614,2920.70565332416,2915.28874971482,2929.54996087179,2921.84812130359,7.70183956819947,0.311803646017981,0.367797375811998,0.354462169805123,0.344687730545034,0.032884084527053,0.156555091414004,0.170421062783187,0.166900587492935,0.164625580563375,0.00807048914937131
808,6876.74875918571,140.518853936928,140.313293671359,160.220477575092,147.017541727793,13.2029358472989,2921.00947199941,2915.60908035954,2929.72284066422,2922.11379767439,7.60904298983099,0.311129378449522,0.36741781173956,0.354364729281589,0.344303973156891,0.0331745947073683,0.169180246735157,0.184234244791175,0.180509502823213,0.177974664783182,0.00879441804802454
809,6884.71005271481,140.625715371877,140.42384472435,160.325034070618,147.124864722282,13.2001693483363,2921.31329067466,2915.92941100426,2929.89572045665,2922.37947404519,7.51624641146167,0.310455110881063,0.367038247667122,0.354267288758055,0.343920215768747,0.0334651048876836,0.180297588349259,0.196415154799621,0.192530560094422,0.189747767747767,0.0094501793985084
810,6892.83756808997,140.728577303084,140.530270548505,160.429590566144,147.229479472578,13.2001110935663,2921.55143378266,2916.23246720082,2930.06860024908,2922.61750041085,7.45109983823045,0.309780843312605,0.366658683594685,0.354169848234521,0.343536458380604,0.0337556150679989,0.175517835963994,0.191280387975092,0.187581475394875,0.18479323311132,0.0092753971473265
811,6901.22312152792,140.825277590218,140.631080756464,160.53414706167,147.330168469451,13.2039785922194,2921.68839697042,2916.5120079332,2930.24148004152,2922.81396164838,7.42751839313731,0.309468905982195,0.367577337407565,0.353620753534463,0.343555665641408,0.0340867596592129,0.163379562995077,0.178391248524639,0.174539434847335,0.172103415455684,0.00872385246060708
812,6910.62297620212,140.921977877353,140.731890964423,160.638703557196,147.430857466324,13.2078460908725,2921.82536015818,2916.79154866558,2930.41435983395,2923.0104228859,7.40393694804463,0.309156968651785,0.368495991220446,0.353071658834405,0.343574872902212,0.0344179042504269,0.171646501534922,0.187775196660859,0.183298182959568,0.180906627051783,0.00926012551686119
813,6918.26958333334,141.018678164487,140.832701172381,160.743260052722,147.531546463197,13.2117135895256,2921.96232334594,2917.07108939796,2930.58723962638,2923.20688412343,7.38035550295092,0.308845031321375,0.369414645033326,0.352522564134347,0.343594080163016,0.0347490488416409,0.192902010972317,0.211430827407436,0.205914794811907,0.203415877730554,0.0105138667582362
814,6925.629375,141.115378451621,140.93351138034,160.847816548249,147.63223546007,13.2155810881787,2922.0992865337,2917.35063013035,2930.76011941881,2923.40334536095,7.35677405785842,0.308533093990966,0.370333298846207,0.351973469434289,0.34361328742382,0.0350801934328549,0.189672290884528,0.208288149735803,0.20238694860082,0.20011579640705,0.0104435055225222
815,6933.53883928571,141.212078738756,141.034321588298,160.951832239065,147.732744188706,13.2190880503585,2922.23624972147,2917.63017086273,2930.92631594932,2923.59757884451,7.32873710481746,0.308221156660556,0.371251952659087,0.351424374734231,0.343632494684625,0.0354113380240689,0.17126837293356,0.188437701603495,0.182676980622047,0.180794351719701,0.0095259787861404
816,6942.58625,141.30877902589,141.135131796257,161.055162396299,147.833024406149,13.2221379901505,2922.37321290923,2917.90971159511,2931.08404065924,2923.78898838786,7.29505227137944,0.307909219330146,0.372170606471968,0.350875280034173,0.343651701945429,0.0357424826152829,0.156569923911988,0.17259561592162,0.166933406688583,0.165366315507397,0.00879639159540849
817,6952.003125,141.405479313025,141.235942004215,161.158492553534,147.933304623591,13.2251879299425,2922.51017609699,2918.18925232749,2931.24176536915,2923.98039793121,7.26136743794057,0.307597281999736,0.373089260284848,0.350326185334115,0.343670909206233,0.0360736272064969,0.14224370875063,0.157103594368355,0.151599046065949,0.150315449728311,0.00807174097768101
818,6963.01785474904,141.502179600159,141.336752212174,161.261822710768,148.033584841034,13.2282378697346,2922.64713928475,2918.46879305987,2931.39949007907,2924.17180747456,7.22768260450278,0.307285344669326,0.374007914097728,0.349777090634057,0.343690116467037,0.0364047717977108,0.147212078936837,0.162902961263895,0.15683231558341,0.155649118594714,0.00843703965787736
819,6971.85455535623,141.598879887294,141.437562420132,161.365152868003,148.133865058476,13.2312878095267,2922.78410247251,2918.74833379225,2931.55721478898,2924.36321701792,7.19399777106455,0.306973407338917,0.374926567910609,0.349227995933999,0.343709323727841,0.0367359163889248,0.149527283024645,0.165782735506858,0.159236080865473,0.158182033132325,0.00865475010767992
820,6982.48286283168,141.695419717644,141.538174210247,161.468483025237,148.234025651043,13.2344573741946,2922.91903722787,2919.02648774684,2931.71493949889,2924.55348815787,7.16145134102598,0.306661470008507,0.375845221723489,0.348678901233941,0.343728530988646,0.0370670609801388,0.144681156659257,0.160718180757334,0.154014695156725,0.153138010857772,0.0084568541985153
821,6991.86921302685,141.791712347929,141.638515896931,161.571813182472,148.334013809111,13.2377993733614,2923.0508469759,2919.30275390025,2931.87266420881,2924.74208836165,7.13057584715465,0.307223596406359,0.376036167578307,0.349602372136467,0.344287378707044,0.0370637823006853,0.152776291508376,0.169624911390724,0.162730928360264,0.161710710419788,0.00893441891141217
